idpunto;idce;SPcod;ETAce;DEcod;FEha;Dce;Hce;Vce;Wce
107451;23;280;2;5;18.84445784;48;0.37;0.066953623;0.020543681
107451;24;280;2;5;18.84445784;13.5;0.19;0.002719637;0.000834479
107451;25;625;2;1;18.84445784;14.5;0.295;0.004871334;0.002490903
107451;26;625;2;1;18.84445784;10.5;0.49;0.004242917;0.002169569
160759;1;300;2;3;199.044586;32.5;0.09;0.007466191;0.003359424
160759;2;300;2;3;199.044586;39.5;0.125;0.015317719;0.00689223
160759;3;205;2;3;199.044586;27.5;0.04;0.002375829;0.001069008
160991;1;311;2;3;18.84445784;44;0.1;0.015205308;0.006841651
160991;2;311;2;2;18.84445784;44;0.135;0.020527166;0.010146285
160991;3;311;2;3;18.84445784;29;0.11;0.007265718;0.003269221
160991;4;711;2;2;18.84445784;48;0.125;0.022619467;0.011180479
160991;5;711;2;2;18.84445784;15;0.06;0.001060288;0.000524085
160991;6;311;2;2;18.84445784;20.5;0.15;0.004950954;0.002447186
160991;7;311;2;4;18.84445784;49.5;0.085;0.016357586;0.006713665
160991;8;311;2;3;18.84445784;29;0.06;0.003963119;0.001783211
160991;9;711;2;3;18.84445784;26;0.28;0.014866016;0.006688986
160991;10;500;2;4;18.84445784;18.5;0.055;0.001478414;0.000606787
160991;11;500;2;4;18.84445784;27;0.075;0.004294164;0.00176246
160991;12;500;2;4;18.84445784;15.5;0.07;0.001320843;0.000542115
160991;13;311;2;4;18.84445784;55;0.18;0.04276493;0.017552066
160991;14;311;2;4;18.84445784;23.5;0.19;0.008240987;0.003382359
160991;15;311;2;4;18.84445784;30.5;0.16;0.011689866;0.004797887
160991;16;500;2;4;18.84445784;28;0.095;0.005849646;0.002400878
160991;17;500;2;4;18.84445784;23.5;0.185;0.008024119;0.003293349
160991;18;314;2;2;18.84445784;40.5;0.12;0.015458992;0.007641159
160991;19;314;2;2;18.84445784;16.5;0.09;0.001924422;0.000951214
160991;20;314;2;2;18.84445784;36;0.1;0.01017876;0.005031216
160991;21;314;2;5;18.84445784;30.5;0.025;0.001826542;0.000560446
110513;1;280;2;3;18.84445784;10;1.3;0.010210176;0.004594084
110513;2;280;2;4;18.84445784;23;0.355;0.014749385;0.006053609
110513;3;280;2;4;18.84445784;34;0.41;0.037224731;0.015278195
110513;4;280;2;4;18.84445784;15.5;0.24;0.004528606;0.001858682
110513;5;280;2;4;18.84445784;14.5;0.155;0.002559514;0.001050505
110513;6;280;2;4;18.84445784;15;0.625;0.011044662;0.004533075
110513;7;280;2;5;18.84445784;19;0.325;0.009214684;0.002827383
23767;2;330;2;5;18.84445784;34.5;0.235;0.021968274;0.006740624
25957;1;280;2;3;18.84445784;11;0.27;0.002565896;0.001154529
25957;2;280;2;3;18.84445784;18;0.1;0.00254469;0.001144987
25957;3;280;2;3;18.84445784;61.5;0.29;0.086146594;0.038761788
25957;4;280;2;4;18.84445784;10;0.44;0.003455752;0.001418349
25957;5;280;2;3;18.84445784;24;0.045;0.002035752;0.00091599
25957;6;280;2;3;18.84445784;23;0.05;0.002077378;0.000934719
25957;7;280;2;3;18.84445784;10;0.05;0.000392699;0.000176696
25957;8;280;2;3;18.84445784;26;0.04;0.002123717;0.000955569
25957;9;280;2;3;18.84445784;15;0.03;0.000530144;0.000238539
25957;10;280;2;3;18.84445784;11;0.07;0.000665232;0.000299322
25957;11;280;2;3;18.84445784;16;0.12;0.002412743;0.001085617
25957;12;280;2;3;18.84445784;14;0.07;0.001077566;0.000484853
25957;13;280;2;3;18.84445784;24;0.08;0.003619115;0.001628426
25957;14;280;2;3;18.84445784;49;0.195;0.036771949;0.016545593
25957;15;280;2;3;18.84445784;16;0.08;0.001608495;0.000723745
25957;16;280;2;3;18.84445784;26;0.13;0.006902079;0.003105601
25957;17;280;2;3;18.84445784;27;0.06;0.003435332;0.001545733
25957;18;280;2;3;18.84445784;16;0.1;0.002010619;0.000904681
161349;1;308;2;2;18.84445784;17.5;0.18;0.004329507;0.002140014
161349;2;308;2;2;18.84445784;16.5;0.19;0.004062668;0.002008119
161349;3;300;2;2;18.84445784;15.5;0.09;0.001698227;0.000839409
161349;4;300;2;2;18.84445784;13.5;0.1;0.001431388;0.000707515
161349;5;300;2;2;18.84445784;30;0.185;0.013076879;0.006463715
161349;6;300;2;2;18.84445784;24;0.225;0.01017876;0.005031216
19858;1;330;2;2;18.84445784;49.5;0.2;0.038488437;0.019024285
19858;2;330;2;2;18.84445784;14.5;0.085;0.001403605;0.000693782
19858;3;330;2;2;18.84445784;35.5;0.115;0.011382677;0.005626295
19858;4;330;2;2;18.84445784;30.5;0.145;0.010593941;0.005236434
19858;5;330;2;2;18.84445784;22.5;0.1;0.003976078;0.001965319
19858;6;330;2;2;18.84445784;28;0.14;0.00862053;0.004261005
19858;7;330;2;2;18.84445784;30;0.105;0.007422013;0.003668595
19858;8;330;2;2;18.84445784;33;0.19;0.016250673;0.008032476
19858;9;330;2;2;18.84445784;32.5;0.135;0.011199287;0.005535648
19858;10;330;2;2;18.84445784;35.5;0.27;0.026724547;0.013209562
19858;11;330;2;2;18.84445784;35;0.22;0.021166481;0.010462289
20615;1;330;2;4;18.84445784;16;0.28;0.005629734;0.002310619
27053;1;20;2;2;18.84445784;11.5;0.085;0.000882886;0.000398087
27053;2;20;2;2;18.84445784;10;0.12;0.000942478;0.000424957
27053;3;20;2;2;18.84445784;13.5;0.12;0.001717666;0.000774484
27053;4;20;2;2;18.84445784;12.5;0.115;0.001411262;0.000636328
27053;5;20;2;2;18.84445784;10.5;0.09;0.000779311;0.000351386
27053;6;20;2;2;18.84445784;13;0.12;0.001592787;0.000718177
27053;7;20;2;2;18.84445784;15.5;0.12;0.002264303;0.001020958
27053;8;20;2;2;18.84445784;14.5;0.125;0.002064125;0.000930699
27053;9;20;2;2;18.84445784;14;0.07;0.001077566;0.000485867
27053;10;20;2;2;18.84445784;17;0.135;0.003064231;0.00138164
27053;11;20;2;2;18.84445784;18;0.1;0.00254469;0.001147383
27053;12;20;2;2;18.84445784;16.5;0.1;0.002138246;0.00096412
27053;13;20;2;2;18.84445784;14;0.145;0.002232102;0.001006439
27053;14;20;2;2;18.84445784;14;0.07;0.001077566;0.000485867
27053;15;20;2;2;18.84445784;12.5;0.1;0.001227185;0.000553329
27053;16;20;2;2;18.84445784;25;0.105;0.005154175;0.002323982
27053;17;20;2;2;18.84445784;21;0.13;0.004502688;0.00203023
27053;18;20;2;2;18.84445784;11.5;0.085;0.000882886;0.000398087
27053;19;20;2;2;18.84445784;10;0.08;0.000628319;0.000283304
27053;20;20;2;2;18.84445784;14.5;0.065;0.001073345;0.000483964
27053;21;20;2;2;18.84445784;18;0.125;0.003180863;0.001434229
27053;22;20;2;2;18.84445784;14;0.09;0.001385442;0.000624686
27053;23;20;2;2;18.84445784;16.5;0.12;0.002565896;0.001156945
27053;24;20;2;2;18.84445784;11.5;0.095;0.000986755;0.000444921
27053;25;20;2;2;18.84445784;18;0.11;0.002799159;0.001262121
27053;26;20;2;5;18.84445784;14.5;0.115;0.001898995;0.000514986
27053;27;20;2;2;18.84445784;16.5;0.115;0.002458983;0.001108739
27053;28;20;2;3;18.84445784;10.5;0.17;0.001472033;0.000584363
27053;29;20;2;3;18.84445784;10;0.17;0.001335177;0.000530034
27053;30;20;2;3;18.84445784;13.5;0.07;0.001001972;0.00039776
27053;31;20;2;2;18.84445784;17.5;0.105;0.002525546;0.001138751
27053;32;20;2;2;18.84445784;15;0.115;0.002032218;0.000916313
27053;33;20;2;2;18.84445784;10;0.115;0.000903208;0.00040725
27053;34;20;2;3;18.84445784;19;0.1;0.002835287;0.001125543
27053;35;20;2;4;18.84445784;17.5;0.105;0.002525546;0.000870656
27053;36;20;2;3;18.84445784;20.5;0.105;0.003465668;0.00137579
27053;37;20;2;3;18.84445784;16;0.085;0.001709026;0.000678444
27053;38;20;2;4;18.84445784;12;0.095;0.001074425;0.000370397
27053;39;20;2;4;18.84445784;19;0.09;0.002551759;0.000879693
27053;40;20;2;4;18.84445784;13.5;0.085;0.00121668;0.000419438
27053;41;20;2;3;18.84445784;13;0.12;0.001592787;0.0006323
27053;42;20;2;3;18.84445784;17.5;0.12;0.002886338;0.001145809
27053;43;20;2;3;18.84445784;12;0.07;0.000791681;0.000314279
27053;44;20;2;3;18.84445784;18;0.135;0.003435332;0.001363747
27053;45;20;2;3;18.84445784;10;0.13;0.001021018;0.00040532
27053;46;20;2;2;18.84445784;13.5;0.07;0.001001972;0.000451782
27053;47;20;2;2;18.84445784;12.5;0.08;0.000981748;0.000442663
27053;48;20;2;3;18.84445784;12.5;0.12;0.001472622;0.000584597
140250;1;423;2;4;18.84445784;82.5;0.345;0.184423761;0.075693286
19916;1;280;2;4;18.84445784;21.5;0.19;0.006897956;0.002831137
19916;2;280;2;4;18.84445784;21;0.195;0.006754032;0.002772066
19916;3;280;2;3;18.84445784;19.5;0.115;0.003434448;0.001545335
19916;4;280;2;3;18.84445784;13.5;0.21;0.003005915;0.001352516
19916;5;280;2;3;18.84445784;10;0.045;0.000353429;0.000159026
19916;6;280;2;3;18.84445784;24;0.07;0.003166725;0.001424873
19916;7;280;2;3;18.84445784;17.5;0.125;0.003006602;0.001352825
19916;8;280;2;3;18.84445784;14.5;0.135;0.002229255;0.001003056
19916;9;280;2;3;18.84445784;21.5;0.1;0.003630503;0.00163355
19916;10;280;2;3;18.84445784;17;0.15;0.003404701;0.00153195
19916;11;280;2;3;18.84445784;15.5;0.115;0.002169957;0.000976375
19916;12;280;2;3;18.84445784;15.5;0.255;0.004811644;0.002165006
19916;13;280;2;3;18.84445784;27.5;0.16;0.009503318;0.004276032
19916;14;280;2;5;18.84445784;47;0.275;0.047710975;0.014639373
19916;15;280;2;2;18.84445784;28;0.205;0.012622919;0.006239329
19916;16;280;2;2;18.84445784;20.5;0.09;0.002970572;0.001468311
19916;17;280;2;2;18.84445784;19;0.075;0.002126466;0.001051082
19916;18;280;2;2;18.84445784;24;0.165;0.007464424;0.003689558
19916;19;280;2;2;18.84445784;21.5;0.115;0.004175078;0.002063682
19917;1;280;2;4;18.84445784;13;0.105;0.001393689;0.000572014
19917;2;280;2;3;18.84445784;18.5;0.105;0.002822426;0.001269955
19917;3;280;2;3;18.84445784;18;0.125;0.003180863;0.001431234
64668;1;402;2;1;18.84445784;20;0.125;0.003926991;0.002008024
64668;2;440;2;4;18.84445784;14.5;0.11;0.00181643;0.00074552
64668;3;440;2;4;18.84445784;19;0.13;0.003685874;0.001512798
64668;4;440;2;4;18.84445784;25;0.075;0.003681554;0.001511025
64668;5;440;2;4;18.84445784;17.5;0.14;0.003367395;0.001382084
64668;6;440;2;5;18.84445784;18.5;0.105;0.002822426;0.000866018
64668;7;280;2;5;18.84445784;30.5;0.15;0.01095925;0.003362676
64668;8;280;2;5;18.84445784;15.5;0.115;0.002169957;0.000665818
64668;9;280;2;4;18.84445784;49;0.44;0.082972604;0.034054554
64668;10;280;2;4;18.84445784;29;0.16;0.010568318;0.004337568
64668;11;280;2;3;18.84445784;39;0.2;0.023891812;0.010750156
64668;12;280;2;5;18.84445784;42.5;0.145;0.020570069;0.006311607
64668;13;440;2;1;18.84445784;16.5;0.125;0.002672808;0.001366711
64668;14;280;2;2;18.84445784;16;0.105;0.00211115;0.001043511
64668;15;280;2;2;18.84445784;18.5;0.085;0.002284821;0.001129355
64668;16;280;2;5;18.84445784;23;0.045;0.00186964;0.00057367
64668;17;280;2;3;18.84445784;24;0.15;0.00678584;0.003053299
64668;18;280;2;3;18.84445784;25;0.12;0.005890486;0.002650433
64668;19;280;2;5;18.84445784;20;0.075;0.002356194;0.000722962
64668;20;280;2;3;18.84445784;41.5;0.205;0.027729366;0.012476869
64668;21;280;2;4;18.84445784;45;0.27;0.042941645;0.017624595
64668;22;280;2;3;18.84445784;20;0.08;0.002513274;0.001130851
64668;23;280;2;3;18.84445784;23.5;0.115;0.004987966;0.002244342
64668;24;280;2;3;18.84445784;15.5;0.1;0.001886919;0.000849022
64668;25;280;2;3;18.84445784;14.5;0.06;0.00099078;0.000445803
64668;26;280;2;3;18.84445784;15;0.09;0.001590431;0.000715617
64668;27;280;2;3;18.84445784;26.5;0.14;0.007721642;0.003474364
64668;28;280;2;3;18.84445784;33;0.165;0.014112427;0.006349907
64668;29;280;2;3;18.84445784;22;0.09;0.003421194;0.001539371
64668;30;440;2;4;18.84445784;16.5;0.1;0.002138246;0.000877603
64668;31;307;2;4;18.84445784;41;0.115;0.015182925;0.006231548
64668;32;307;2;3;18.84445784;47;0.165;0.028626585;0.012880574
64668;33;440;2;1;18.84445784;12;0.115;0.001300619;0.000665057
64668;34;440;2;3;18.84445784;16;0.075;0.001507964;0.000678511
151866;1;260;2;1;18.84445784;17.5;0.045;0.001082377;0.000553462
151866;2;260;2;1;18.84445784;13;0.035;0.000464563;0.000237549
151866;3;260;2;1;18.84445784;21;0.06;0.002078164;0.001062646
151866;4;260;2;1;18.84445784;10.5;0.04;0.000346361;0.000177108
151866;5;260;2;1;18.84445784;15;0.1;0.001767146;0.000903611
151866;6;260;2;1;18.84445784;12;0.03;0.000339292;0.000173493
151866;7;352;2;1;18.84445784;10;0.055;0.000431969;0.000220883
151866;8;203;2;1;18.84445784;10;0.025;0.00019635;0.000100401
151866;9;201;2;1;18.84445784;12;0.04;0.000452389;0.000231324
151866;10;260;2;1;18.84445784;10;0.05;0.000392699;0.000200802
151866;11;260;2;1;18.84445784;16.5;0.075;0.001603685;0.000820027
151866;12;260;2;1;18.84445784;17.5;0.065;0.001563433;0.000799444
151866;13;260;2;1;18.84445784;13;0.04;0.000530929;0.000271485
151866;14;260;2;1;18.84445784;12.5;0.035;0.000429515;0.000219628
151866;15;251;2;1;18.84445784;10;0.025;0.00019635;0.000100401
34570;1;302;2;4;18.84445784;23.5;0.25;0.010843403;0.004450472
135494;1;300;1;1;18.84445784;25;0.055;0.002699806;0.001380516
135494;4;300;1;1;18.84445784;53;0.065;0.014340192;0.0073327
135494;13;300;1;1;18.84445784;17.5;0.05;0.001202641;0.000614957
135494;15;300;1;1;18.84445784;17;0.06;0.00136188;0.000696383
14468;5;120;2;5;18.84445784;25.5;0.475;0.024258495;0.00657863
17864;1;20;2;5;18.84445784;37.5;0.22;0.024298256;0.006589413
17864;2;80;2;5;18.84445784;65;0.465;0.154301287;0.041844769
17864;3;80;2;5;18.84445784;26.5;0.14;0.007721642;0.002094022
17864;4;20;2;5;18.84445784;9.5;0.175;0.001240438;0.000336393
17864;5;80;2;5;18.84445784;15;0.5;0.008835729;0.00239615
17864;6;80;2;3;18.84445784;25.5;0.165;0.008426635;0.003345179
17864;7;20;2;2;18.84445784;12;0.16;0.001809557;0.000815917
17864;8;80;2;2;18.84445784;19.5;0.44;0.013140497;0.005924958
17864;9;80;2;5;18.84445784;14;0.21;0.003232699;0.000876671
17864;10;80;2;1;18.84445784;10;0.19;0.001492257;0.000685656
17864;11;80;2;4;18.84445784;22;0.625;0.023758294;0.008190432
17864;12;20;2;2;18.84445784;48.5;0.285;0.052652406;0.023740603
17864;13;20;2;3;18.84445784;49;0.24;0.045257784;0.01796629
17864;14;20;2;5;18.84445784;16;0.145;0.002915398;0.000790623
65483;1;280;2;4;18.84445784;12.5;0.09;0.001104466;0.000453307
65483;2;280;2;4;18.84445784;18.5;0.15;0.004032038;0.001654875
65483;3;280;2;2;18.84445784;23.5;0.35;0.015180765;0.007503635
65483;4;280;2;2;18.84445784;19;0.2;0.005670575;0.002802884
65483;5;280;2;3;18.84445784;23;0.225;0.009348202;0.004206237
65483;6;280;2;4;18.84445784;51;0.115;0.023492437;0.009642032
65483;7;280;2;3;18.84445784;16.5;0.215;0.00459723;0.00206853
65483;8;280;2;2;18.84445784;20;0.13;0.00408407;0.002018698
65483;9;280;2;3;18.84445784;51;0.165;0.03370654;0.015166308
65483;10;280;2;3;18.84445784;12;0.11;0.001244071;0.000559771
65483;11;280;2;2;18.84445784;21.5;0.16;0.005808805;0.002871209
65483;12;280;2;4;18.84445784;14.5;0.075;0.001238475;0.000508309
65483;13;280;2;4;18.84445784;26;0.18;0.009556725;0.003922379
65483;14;280;2;4;18.84445784;26.5;0.155;0.008548961;0.003508761
65483;15;280;2;4;18.84445784;12.5;0.08;0.000981748;0.00040294
65483;16;280;2;4;18.84445784;16.5;0.095;0.002031334;0.000833723
65483;17;280;2;4;18.84445784;13.5;0.175;0.002504929;0.001028101
65483;18;280;2;4;18.84445784;15;0.1;0.001767146;0.000725292
65483;19;280;2;3;18.84445784;22.5;0.05;0.001988039;0.000894521
65483;20;280;2;3;18.84445784;28;0.15;0.009236282;0.004155879
65483;21;280;2;3;18.84445784;25;0.15;0.007363108;0.003313041
65483;22;280;2;4;18.84445784;18.5;0.09;0.002419223;0.000992925
65483;23;280;2;3;18.84445784;14;0.2;0.003078761;0.001385293
65483;24;280;2;3;18.84445784;12.5;0.11;0.001349903;0.000607391
65483;25;280;2;1;18.84445784;31;0.055;0.004151222;0.002122682
65483;26;280;1;1;18.84445784;30;0.165;0.011663163;0.00596383
65483;27;280;1;1;18.84445784;28.5;0.14;0.008931155;0.004566848
65483;28;440;2;2;18.84445784;37.5;0.13;0.01435806;0.007096984
65483;29;440;2;2;18.84445784;24.5;0.095;0.004478635;0.002213725
65483;30;440;2;2;18.84445784;27.5;0.14;0.008315403;0.004110185
65483;31;440;2;2;18.84445784;29;0.125;0.008256498;0.004081069
65483;32;280;1;1;18.84445784;16.5;0.1;0.002138246;0.001093369
65483;33;280;2;2;18.84445784;13;0.065;0.00086276;0.00042645
65483;34;280;2;2;18.84445784;12.5;0.095;0.001165825;0.000576251
65483;35;280;2;2;18.84445784;12.5;0.155;0.001902136;0.000940199
65483;36;280;2;3;18.84445784;14;0.15;0.002309071;0.00103897
65483;37;280;2;4;18.84445784;27.5;0.115;0.00683051;0.002803455
65483;38;280;2;4;18.84445784;16.5;0.075;0.001603685;0.000658202
65483;39;280;2;1;18.84445784;32.5;0.1;0.008295768;0.00424195
41355;3;280;2;3;18.84445784;12;0.06;0.000678584;0.00030533
114776;1;510;2;5;18.84445784;13.5;0.085;0.00121668;0.000373319
114776;2;510;2;5;18.84445784;30.5;0.6;0.043836998;0.013450703
114776;3;280;2;4;18.84445784;16.5;0.075;0.001603685;0.000658202
114776;4;280;2;4;18.84445784;10.5;0.055;0.000476246;0.000195466
114776;5;280;2;5;18.84445784;22.5;0.165;0.006560529;0.002012997
114776;6;280;2;4;18.84445784;11.5;0.07;0.000727082;0.000298417
114776;7;260;2;5;18.84445784;25;0.11;0.005399612;0.001656787
114776;8;280;2;3;18.84445784;29;0.095;0.006274939;0.002823418
114776;9;280;2;3;18.84445784;15;0.085;0.001502074;0.00067586
114776;10;280;2;3;18.84445784;18.5;0.075;0.002016019;0.000907111
114776;11;510;2;4;18.84445784;18;0.07;0.001781283;0.000731094
114776;12;510;2;4;18.84445784;21;0.085;0.002944065;0.001208336
114776;13;280;2;4;18.84445784;16.5;0.075;0.001603685;0.000658202
114776;14;280;2;4;18.84445784;13.5;0.075;0.001073541;0.000440615
114776;15;280;2;4;18.84445784;11;0.075;0.000712749;0.000292534
114776;16;510;2;5;18.84445784;26;0.165;0.008760331;0.002687972
114776;17;280;2;5;18.84445784;54.5;0.365;0.085148255;0.026126421
114776;18;280;2;5;18.84445784;26;0.175;0.00929126;0.002850879
114776;19;510;2;5;18.84445784;31;0.125;0.009434595;0.002894859
114776;20;510;2;4;18.84445784;24.5;0.11;0.005185788;0.00212841
114776;21;260;2;4;18.84445784;21.5;0.095;0.003448978;0.001415569
114776;22;280;2;4;18.84445784;10;0.105;0.000824668;0.00033847
114776;23;280;2;4;18.84445784;17;0.06;0.00136188;0.000558958
114776;24;280;2;4;18.84445784;25.5;0.2;0.010214103;0.004192188
114776;25;510;2;5;18.84445784;26;0.3;0.015927875;0.004887221
114776;26;510;2;5;18.84445784;24.5;0.25;0.011785881;0.003616315
114776;27;280;2;5;18.84445784;46;0.1;0.016619025;0.00509929
114776;28;280;2;4;18.84445784;15;0.08;0.001413717;0.000580234
114776;29;260;2;4;18.84445784;12.5;0.145;0.001779418;0.000730329
114776;30;260;2;4;18.84445784;15;0.075;0.001325359;0.000543969
114776;31;330;2;4;18.84445784;30;0.205;0.014490596;0.005947394
41355;11;440;2;2;18.84445784;32.5;0.115;0.009540133;0.004715552
10672;1;20;2;1;18.84445784;36.5;0.1;0.010463467;0.004807713
10672;2;20;2;1;18.84445784;12;0.085;0.000961327;0.000441707
118206;1;280;2;4;18.84445784;39;0.29;0.034643128;0.014218624
151232;12;260;1;1;18.84445784;16;0.075;0.001507964;0.000771081
151232;36;300;1;1;18.84445784;15;0.07;0.001237002;0.000632527
151232;40;300;1;1;18.84445784;23;0.095;0.003947018;0.002018265
151232;42;300;1;1;18.84445784;11;0.045;0.000427649;0.000218674
151232;50;300;1;1;18.84445784;13.5;0.08;0.001145111;0.00058554
151232;55;300;1;1;18.84445784;15.5;0.075;0.001415189;0.000723642
151232;64;300;1;1;18.84445784;13.5;0.04;0.000572555;0.00029277
151232;67;300;1;1;18.84445784;12;0.065;0.000735133;0.000375902
151232;69;300;1;1;18.84445784;15.5;0.05;0.00094346;0.000482428
151232;84;300;1;1;18.84445784;44;0.05;0.007602654;0.003887534
151232;89;300;1;1;18.84445784;22;0.085;0.003231128;0.001652202
151232;95;300;1;1;18.84445784;11.5;0.035;0.000363541;0.000185893
134032;1;311;2;3;18.84445784;48;0.175;0.031667254;0.014248728
134032;2;300;2;1;18.84445784;55;0.16;0.038013271;0.019437669
134032;3;300;2;1;18.84445784;75.5;0.175;0.078346903;0.040061828
134032;4;300;2;1;18.84445784;44.5;0.175;0.027217482;0.013917361
134032;5;308;2;2;18.84445784;64;0.11;0.0353869;0.017491239
134032;6;300;2;1;18.84445784;89;0.125;0.077764236;0.039763887
134032;7;300;2;1;18.84445784;77.5;0.175;0.08255271;0.042212421
134032;8;311;2;3;18.84445784;66.5;0.19;0.065991314;0.029692889
134032;9;308;2;2;18.84445784;40.5;0.21;0.027053236;0.013372028
134032;10;300;2;2;18.84445784;80;0.175;0.087964594;0.043479642
134032;11;300;2;2;18.84445784;80;0.25;0.125663706;0.062113775
134032;12;300;2;4;18.84445784;28.5;0.1;0.006379397;0.002618304
134032;13;308;2;1;18.84445784;34;0.09;0.008171282;0.004178296
134032;14;308;2;1;18.84445784;38;0.1;0.011341149;0.005799172
134032;15;300;2;3;18.84445784;20;0.075;0.002356194;0.001060173
134032;16;300;2;2;18.84445784;29;0.15;0.009907798;0.004897283
134032;17;308;2;1;18.84445784;25;0.135;0.006626797;0.00338854
134032;18;308;2;1;18.84445784;29;0.175;0.011559097;0.005910617
134032;19;308;2;2;18.84445784;47.5;0.075;0.01329041;0.00656926
134032;20;300;2;1;18.84445784;67.5;0.39;0.139560345;0.071362649
134032;21;300;2;2;18.84445784;75;0.275;0.121491278;0.060051403
134032;22;300;2;1;18.84445784;76;0.275;0.124752644;0.063790894
46706;1;20;2;5;18.84445784;62;0.185;0.055852805;0.015146651
46706;2;20;2;4;18.84445784;42;0.225;0.031172453;0.010746389
46706;3;20;2;4;18.84445784;11;0.125;0.001187915;0.000409522
46706;4;20;2;5;18.84445784;17.5;0.075;0.001803961;0.000489214
46706;5;20;2;4;18.84445784;42;0.275;0.038099665;0.013134475
46706;6;20;2;5;18.84445784;38.5;0.175;0.020372737;0.005524857
169581;1;308;2;1;18.84445784;29;0.075;0.004953899;0.002533122
28225;1;20;2;5;18.84445784;44.5;0.31;0.048213826;0.013075046
28225;2;20;2;4;18.84445784;23;0.35;0.014541647;0.005013086
28225;3;120;2;4;18.84445784;38.5;0.4;0.046566257;0.016053247
28225;4;10;2;4;18.84445784;65;0.615;0.204075895;0.070353106
