idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Napv_ha;Gapv_ha;Vapv_ha;W1apv_ha;W2apv_ha;W3apv_ha;W4apv_ha;Capv_ha;Napm_ha;Gapm_ha;Vapm_ha;Wapm_ha;Capm_ha;ICVapv_ha;ICWapv_ha;ICCapv_ha;Nce_ha;Vce_ha;Wce_ha;Cce_ha;Vne_ha;Wne_ha;Cne_ha;Nrin1_ha;Wrin1_ha;Crin1_ha;Nrin2_ha;Wrin2_ha;Crin2_ha;Nrin3_ha;Wrin3_ha;Crin3_ha;Warb1_ha;Carb1_ha;Warb2_ha;Carb2_ha;Warb3_ha;Carb3_ha;Vut_ha;Wut_ha;Cut_ha
111550;44.28274998;8.16771812;4903635;1433617;Ovest;007;Liguria;11;1528.756643;19.22914555;126.4973109;64.74780441;20.30215515;2.332586884;87.38254644;43.69127322;94.22228922;0.97534653;6.116905097;3.2055525;1.60277625;4.302135596;2.788879799;1.394439899;188.4445784;0.415386249;0.178948042;0.089474021;0;0;0;3978.873577;0.130371772;0.065185886;7957.747155;2.638773041;1.31938652;0;0;0;0;0;0;0;0;0;0;0;0
111563;44.28274998;8.33057578;4903515;1446611;Ovest;007;Liguria;24;169.6001206;2.325143246;9.308331949;5.61797734;2.154683495;0.172181235;7.94484207;3.972421035;18.84445784;0.148004026;0.148004026;0.077819797;0.038909898;0.337008158;0.228491531;0.114245766;75.37783138;1.902066338;0.933739055;0.466869527;7.999025579;3.554225975;1.777112988;0;0;0;0;0;0;0;0;0;0;0;7.933934795;3.966967397;1.598941382;0.799470691;0;0;0
111593;44.28274998;9.63343703;4903492;1550570;Ovest;007;Liguria;11;1030.556288;10.57831024;54.9152969;26.16545278;10.63247931;0.996162769;37.79409486;18.89704743;199.044586;0.562785308;2.334922765;1.220618545;0.610309273;2.187783421;1.418240976;0.709120488;75.37783138;0.540599505;0.23965451;0.119827255;0;0;0;0;0;0;0;0;0;795.7747155;1.714202188;0.857101094;0.235668682;0.117834341;6.36699967;3.183499835;0;0;0;0;0
111594;44.28274998;9.64596454;4903500;1551570;Ovest;007;Liguria;10;1549.956658;30.52953043;187.2690336;123.2310201;23.90462748;3.434954491;150.570602;75.28530102;0;0;0;0;0;2.344667872;1.915599332;0.957799666;0;0;0;0;0;0;0;3978.873577;0.130371772;0.065185886;13528.17016;4.48591417;2.242957085;3978.873577;8.571010939;4.28550547;0.023566868;0.011783434;2.698762125;1.349381062;0.565914;0.282957;0;0;0
111603;44.28274998;9.75871215;4903576;1560566;Ovest;007;Liguria;5;707.8449478;52.75797756;581.8430322;259.8475713;75.93456599;4.04133653;339.8234739;169.9117369;18.84445784;0.506543778;4.365495483;1.850451648;0.925225824;9.28348595;5.165389614;2.582694807;0;0;0;0;0.935311441;0.31985542;0.15992771;0;0;0;3978.873577;1.31938652;0.65969326;0;0;0;1.031284682;0.515642341;2.489093988;1.244546994;0;0;0;0;0
111607;44.28274998;9.80882219;4903614;1564565;Ovest;007;Liguria;10;2048.157012;25.78313382;121.5654194;77.18509976;18.48191425;2.392457295;98.05947131;49.02973565;0;0;0;0;0;3.858979007;3.152795199;1.576397599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111615;44.28274998;9.90904229;4903698;1572562;Ovest;009;Toscana;6;785.5783364;5.271070877;18.21201769;7.054375825;2.937025088;0.15947227;10.15087318;5.075436591;0;0;0;0;0;4.205789038;2.496297538;1.248148769;0;0;0;0;0;0;0;795.7747155;0.151201971;0.075600985;2387.324146;1.846864995;0.923432497;7957.747155;17.63973917;8.819869587;1.439461736;0.719730868;1.357266988;0.678633494;0;0;0;0;0
111635;44.28274998;10.15959253;4903950;1592555;Ovest;009;Toscana;10;990.5118155;15.76094871;87.96350845;56.70071106;12.76768875;1.701482196;71.16988201;35.584941;0;0;0;0;0;11.26857944;9.206456702;4.603228351;0;0;0;0;0;0;0;0;0;0;2387.324146;0.791631912;0.395815956;0;0;0;0.188534946;0.094267473;0.387790568;0.193895284;0;0;0;0;0
111644;44.28274998;10.27234014;4904083;1601551;Ovest;008;Emilia Romagna;8;961.0673501;27.68230298;225.035787;142.300412;31.91977691;4.476669534;178.6968584;89.3484292;0;0;0;0;0;8.473129534;6.494987647;3.247493823;1281.423133;2.05324505;0.868514539;0.434257269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111655;44.28274998;10.41014277;4904263;1612547;Ovest;008;Emilia Romagna;8;2688.868579;55.17016567;434.6432427;273.727701;63.52129825;8.629265593;345.8782648;172.9391324;567.6892926;4.304882096;9.798857144;4.884947644;2.442473822;14.12064154;10.82402812;5.412014061;113.0667471;0.563551229;0.184329398;0.092164699;2.694807967;1.011431839;0.50571592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111657;44.28274998;10.43519779;4904297;1614546;Ovest;008;Emilia Romagna;8;2327.290544;38.00354872;287.6806674;180.4238229;43.43929452;5.677557581;229.540675;114.7703375;0;0;0;0;0;5.553390612;4.25689272;2.12844636;18.84445784;0.153450574;0.047083929;0.023541964;0;0;0;6366.197724;0.208594835;0.104297417;11936.62073;3.958159561;1.979079781;2387.324146;5.142606563;2.571303282;0;0;0;0;0;0;0;0;0
111660;44.28274998;10.47278033;4904350;1617545;Ovest;008;Emilia Romagna;10;131.9112049;2.325143246;16.21509666;10.69632471;2.16930996;0.301733508;13.16736818;6.583684091;0;0;0;0;0;0.537991831;0.439540629;0.219770315;3582.802548;15.26234673;7.19877438;3.59938719;2.616876448;0.900231671;0.450115835;27852.11504;0.912602401;0.456301201;3183.098862;1.055509216;0.527754608;0;0;0;1.036942201;0.5184711;0.581685852;0.290842926;0;0;0;0;0
111809;44.28274998;12.33937961;4908721;1766493;Ovest;008;Emilia Romagna;6;131.9112049;9.774925885;79.55243613;33.22965519;10.49426983;0.611404718;44.33532974;22.16766487;0;0;0;0;0;3.542205067;2.102434931;1.051217466;18.84445784;0.039394972;0.013581019;0.00679051;0.129996869;0.066690879;0.03334544;0;0;0;0;0;0;0;0;0;0.117834341;0.05891717;0.387790568;0.193895284;0;0;0;0;0
111833;44.27375052;7.29158003;4903717;1363686;Ovest;001;Piemonte;7;1041.156296;8.375085308;36.17554339;15.10087127;9.1413666;0.603186525;24.84542439;12.4227122;199.044586;0.562785308;1.023693423;0.453363471;0.226681736;1.614270746;0.935815578;0.467907789;0;0;0;0;0;0;0;0;0;0;0;0;0;1591.549431;3.478176105;1.739088053;0;0;0;0;0;0;0;0;0
111838;44.27375052;7.35420803;4903615;1368684;Ovest;001;Piemonte;13;1051.756303;3.821278942;10.17894091;6.22861619;9.281518561;0.847059842;16.35719459;8.178597296;199.044586;1.000507215;2.99789482;1.567197883;0.783598941;0.222192663;0.141585541;0.070792771;0;0;0;0;0;0;0;3978.873577;0.130371772;0.065185886;0;0;0;0;0;0;1.094444992;0.547222496;0;0;0;0;0;0;0
111862;44.27375052;7.65482242;4903178;1392675;Ovest;001;Piemonte;11;697.2449403;30.28421375;229.7951638;112.4823494;26.4000469;3.548886616;142.4312829;71.21564145;94.22228922;1.812309296;8.337902453;3.73400672;1.86700336;3.37751356;2.18948918;1.09474459;0;0;0;0;9.00318356;3.196494326;1.598247163;0;0;0;795.7747155;0.263877304;0.131938652;0;0;0;1.591232;0.795616;0;0;0;0;0;0;0
111903;44.27375052;8.16837202;4902634;1433659;Ovest;007;Liguria;8;764.3783213;20.04279768;144.7950407;91.0810803;20.84792311;2.860719126;114.7897225;57.39486127;18.84445784;0.453262329;3.042171403;1.590344181;0.79517209;4.788722477;3.670744464;1.835372232;584.1781932;1.776941884;0.747951122;0.373975561;0;0;0;0;0;0;2387.324146;0.791631912;0.395815956;795.7747155;1.714202188;0.857101094;0;0;0;0;0;0;0;0;0
111907;44.27375052;8.21847442;4902595;1437657;Ovest;007;Liguria;11;1545.245543;39.594407;309.9172771;150.8105781;38.84158426;5.037179705;194.6893421;97.34467104;1476.934384;8.056506643;47.60476336;24.77515453;12.38757727;17.35590446;11.25104736;5.625523679;75.37783138;1.703189628;0.643574049;0.321787025;2.790665241;0.849421158;0.424710579;795.7747155;0.026074354;0.013037177;2387.324146;0.791631912;0.395815956;0;0;0;0.047133736;0.023566868;0.775581136;0.387790568;0;0;0;0;0
111911;44.27375052;8.26857682;4902558;1441655;Ovest;007;Liguria;14;1407.445445;19.15893614;106.2959474;49.88739443;20.554562;1.680756592;72.12271303;36.06135652;18.84445784;0.427731635;2.680084654;1.136037612;0.568018806;10.24381199;7.615585565;3.807792782;0;0;0;0;0;0;0;7161.972439;0.234669189;0.117334594;0;0;0;0;0;0;0.047133736;0.023566868;0;0;0;0;0;0;0
111913;44.27375052;8.29362802;4902540;1443654;Ovest;007;Liguria;5;358.0446991;7.226666571;36.3608136;15.42607753;6.774216112;0.573324096;22.77361774;11.38680887;18.84445784;0.148004026;0.704960559;0.370664832;0.185332416;5.747663845;3.198036092;1.599018046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.683439178;0.341719589;2.326743409;1.163371704;7.994706911;3.997353456;0;0;0
111919;44.27375052;8.36878162;4902491;1449652;Ovest;007;Liguria;13;406.3336223;11.01408959;71.22081606;30.14921667;11.27413096;0.975528372;42.39887601;21.199438;37.68891569;4.558894005;11.39345283;5.966527107;2.983263553;2.846824215;1.814052466;0.907026233;244.977952;4.507255401;1.955540082;0.977770041;4.619538655;2.001427977;1.000713989;3978.873577;0.130371772;0.065185886;7161.972439;2.374895737;1.187447868;1591.549431;3.428404376;1.714202188;0;0;0.565914;0.282957;1.598941382;0.799470691;0;0;0
111928;44.27375052;9.43345762;4902389;1534618;Ovest;007;Liguria;15;2163.579316;23.97998227;132.2270114;90.51938663;28.87643294;2.047292802;121.4431124;60.72155619;56.53337353;0.555385107;2.354428334;1.147910177;0.573955088;2.273390378;2.180227708;1.090113854;301.5113255;1.233097391;0.556395878;0.278197939;0.485601209;0.223464519;0.11173226;38992.96106;1.277643362;0.638821681;5570.423008;1.847141129;0.923570564;0;0;0;2.932660711;1.466330356;2.221909841;1.11095492;3.197882765;1.598941382;0.899740303;0.835701656;0.417850828
111931;44.27375052;9.47103442;4902405;1537617;Ovest;007;Liguria;6;955.178457;17.49870098;130.6699641;55.88927201;19.17678488;0.963559442;76.02961633;38.01480817;113.0667471;5.658193907;45.52626119;20.08159525;10.04079762;2.559146588;1.518951918;0.759475959;37.68891569;0.14008211;0.051821026;0.025910513;4.100772211;1.211419645;0.605709822;795.7747155;0.026074354;0.013037177;795.7747155;0.263877304;0.131938652;0;0;0;0.117834341;0.05891717;6.592439658;3.296219829;36.77565179;18.3878259;0;0;0
111954;44.27375052;9.75912322;4902577;1560608;Ovest;007;Liguria;13;613.6226586;8.196555452;45.49721675;24.2291983;8.366764162;0.754062509;33.35002497;16.67501249;217.8890438;0.929187775;1.759239926;0.922099475;0.461049737;1.989052575;1.267463481;0.63373174;226.1334941;3.79070316;1.706039098;0.853019549;8.97047467;4.064165434;2.032082717;795.7747155;0.026074354;0.013037177;795.7747155;0.263877304;0.131938652;0;0;0;1.591232;0.795616;0.96947642;0.48473821;0;0;0.972370935;0.679627685;0.339813842
112007;44.27375052;10.42298002;4903281;1613589;Ovest;008;Emilia Romagna;8;4402.536464;55.78993253;382.5317501;238.1377649;60.89699304;7.495557415;306.5303154;153.2651577;217.8890438;0.710789334;0.9521654;0.496016468;0.248008234;14.26201753;10.93239839;5.466199197;0;0;0;0;0.129256849;0.044465649;0.022232824;795.7747155;0.026074354;0.013037177;795.7747155;0.263877304;0.131938652;2387.324146;5.142606563;2.571303282;0;0;0;0;0;0;0;0;0
112089;44.27375052;11.45007922;4905216;1695559;Ovest;008;Emilia Romagna;10;1087.089662;10.24382114;42.7507638;26.96284295;10.602511;0.781374788;38.34672874;19.17336437;435.7780877;2.063268622;6.255355819;3.235245527;1.617622764;1.412613743;1.15410885;0.577054425;18.84445784;0.051801409;0.02126092;0.01063046;0;0;0;10345.0713;0.338966606;0.169483303;15119.71959;5.013668778;2.506834389;795.7747155;1.714202188;0.857101094;1.013375333;0.506687666;0.581685852;0.290842926;0;0;0;0;0
112159;44.27375052;12.32687122;4907681;1765535;Ovest;008;Emilia Romagna;6;500.5559115;24.24046936;173.3740021;76.75160899;28.12014831;1.890759433;106.7625167;53.38125837;18.84445784;1.160351562;2.842861328;1.092357281;0.546178641;3.714225905;2.204535914;1.102267957;0;0;0;0;3.19121347;1.02354009;0.511770045;0;0;0;0;0;0;0;0;0;0.471337364;0.235668682;6.293710806;3.146855403;0;0;0;0;0
112297;44.26475103;9.6593446;4901509;1552653;Ovest;007;Liguria;10;3833.669393;23.48796139;128.3910839;78.24893753;22.65820212;2.544101534;103.4512412;51.72562059;199.044586;0.390823131;1.570444174;0.820975028;0.410487514;3.449851647;2.818537154;1.409268577;0;0;0;0;0;0;0;4774.648293;0.156446126;0.078223063;4774.648293;1.583263825;0.791631912;5570.423008;11.99941531;5.999707657;0.047133736;0.023566868;1.551162273;0.775581136;4.796824147;2.398412073;0;0;0
112308;44.26475103;9.79710518;4901606;1563649;Ovest;007;Liguria;5;1130.667471;74.12411623;683.2130014;308.3604368;99.76071215;5.353032716;413.4741817;206.7370908;244.977952;6.908087905;41.00413398;17.23606099;8.618030497;10.76847628;5.991647515;2.995823758;75.37783138;1.250023502;0.452863707;0.226431853;7.905733708;2.676882294;1.338441147;0;0;0;0;0;0;0;0;0;0.447770496;0.223885248;0.775581136;0.387790568;0;0;0;0;0
112312;44.26475103;9.84719993;4901645;1567647;Ovest;007;Liguria;10;1792.579053;23.62088751;137.8614964;89.44432984;21.3522952;2.746162609;113.5427877;56.77139383;0;0;0;0;0;2.562689578;2.093723594;1.046861797;0;0;0;0;0.218922622;0.097274407;0.048637203;0;0;0;0;0;0;0;0;0;0.094267473;0.047133736;1.357266988;0.678633494;0;0;0;0;0
112381;44.26475103;10.71133447;4902721;1636622;Ovest;008;Emilia Romagna;12;802.067237;27.46667961;227.3618006;144.847869;33.18253265;3.548101468;181.5785031;90.78925156;18.84445784;0.195735324;1.052498243;0.540673903;0.270336951;3.096727519;2.651900541;1.32595027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.212101814;0.106050907;0.775581136;0.387790568;0;0;0;0;0
112407;44.26475103;11.03695038;4903315;1662613;Ovest;008;Emilia Romagna;11;1579.401123;14.35324542;62.5435233;33.73755779;15.00367416;1.418866195;50.16009815;25.08004907;1057.645197;16.27581771;79.43304991;40.40359648;20.20179824;1.768249541;1.146276149;0.573138075;56.53337353;0.310135036;0.104919802;0.052459901;0.195858661;0.087026343;0.043513171;3978.873577;0.130371772;0.065185886;9549.296586;3.166527649;1.583263825;3978.873577;8.571010939;4.28550547;0.400636759;0.20031838;3.877905681;1.938952841;0;0;0;0;0
112418;44.26475103;11.17471095;4903597;1673609;Ovest;008;Emilia Romagna;11;885.6895187;22.32640729;185.5876755;117.5704702;24.83776227;3.27520853;145.683441;72.84172052;376.8891569;4.370928892;26.00052375;13.22331614;6.611658071;5.660249741;3.669283733;1.834641866;18.84445784;0.100642738;0.051462558;0.025731279;4.322636412;1.487030159;0.743515079;2387.324146;0.078223063;0.039111531;0;0;0;795.7747155;1.714202188;0.857101094;0.047133736;0.023566868;0;0;0;0;0.216427233;0.179123903;0.089561951
112420;44.26475103;11.19975833;4903650;1675608;Ovest;008;Emilia Romagna;12;4939.603513;35.76313778;171.5123179;106.3823185;47.55952338;4.214710667;158.1565526;79.07827628;492.3114612;2.647884524;12.12403225;6.332866157;3.166433079;6.20684295;5.315265896;2.657632948;0;0;0;0;7.929254015;3.487411337;1.743705669;2387.324146;0.078223063;0.039111531;1591.549431;0.527754608;0.263877304;795.7747155;1.714202188;0.857101094;0.329936155;0.164968077;0.775581136;0.387790568;0;0;0;0;0
112436;44.26475103;11.40013736;4904099;1691603;Ovest;008;Emilia Romagna;14;320.3557834;9.420456243;56.24924711;28.57102533;8.851704923;0.953814599;38.37654485;19.18827243;0;0;0;0;0;1.816824461;1.350686849;0.675343425;0;0;0;0;0.000353225;0.000146742;7.33708E-05;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;0.777706651;0.388853325;2.609700409;1.304850204;0;0;0;0;0
112439;44.26475103;11.43770842;4904187;1694602;Ovest;008;Emilia Romagna;12;7322.249651;33.04476634;143.1300685;86.9665214;51.60994683;5.322810824;143.8992791;71.94963953;0;0;0;0;0;3.968652294;3.39857837;1.699289185;37.68891569;0.15145437;0.074861731;0.037430866;0;0;0;1591.549431;0.052148709;0.026074354;795.7747155;0.263877304;0.131938652;5570.423008;11.99941531;5.999707657;0.141401209;0.070700605;5.712024954;2.856012477;4.796824147;2.398412073;0;0;0
112440;44.26475103;11.45023211;4904217;1695602;Ovest;008;Emilia Romagna;9;651.3115743;9.535899383;36.847687;22.79021682;10.97827567;0.576533136;34.34502563;17.17251281;0;0;0;0;0;1.393773627;1.16811067;0.584055335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.164968077;0.082484039;2.504866841;1.25243342;3.197882765;1.598941382;0;0;0
112447;44.26475103;11.53789793;4904430;1702599;Ovest;008;Emilia Romagna;11;169.6001206;20.27692155;106.3284105;52.32358329;11.34451893;1.618449931;65.28655214;32.64327607;0;0;0;0;0;1.716896804;1.112986494;0.556493247;226.1334941;18.83787655;7.70870955;3.854354775;16.73826863;5.758131815;2.879065908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112539;44.25575154;7.33071974;4901653;1366769;Ovest;001;Piemonte;8;1582.934459;45.697353;266.549472;168.0447746;38.82596092;5.280007477;212.150743;106.0753715;0;0;0;0;0;5.018210467;3.846656051;1.923328026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094267473;0.047133736;0;0;0;0;0;0;0
112546;44.25575154;7.41837219;4901514;1373766;Ovest;001;Piemonte;8;2098.801492;31.22894195;250.375207;156.1508208;37.93097583;4.890476775;198.9722734;99.48613668;416.9336298;1.711111543;7.932698724;4.146946238;2.073473119;4.898965944;3.755250426;1.877625213;0;0;0;0;0;0;0;0;0;0;0;0;0;1591.549431;3.428404376;1.714202188;0;0;0;0;0;0;0;0;0
112557;44.25575154;7.55611176;4901312;1384762;Ovest;001;Piemonte;8;330.9557909;21.66001917;228.4562002;145.3375317;30.85941337;4.571304008;180.7682491;90.38412453;0;0;0;0;0;3.147420327;2.412621696;1.206310848;0;0;0;0;0;0;0;795.7747155;0.026074354;0.013037177;795.7747155;0.263877304;0.131938652;0;0;0;0;0;0;0;0;0;0;0;0
112581;44.25575154;7.85663444;4900934;1408752;Ovest;001;Piemonte;11;2090.557042;28.72665639;170.4966578;82.32549157;24.66851151;2.747830988;109.7418341;54.87091703;18.84445784;0.213125797;1.190542393;0.625981399;0.312990699;3.47217851;2.250856183;1.125428091;113.0667471;12.2054924;5.491879399;2.7459397;0;0;0;1591.549431;0.052148709;0.026074354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112612;44.25575154;8.24480958;4900576;1439740;Ovest;007;Liguria;11;5212.848151;15.92874827;56.30361556;23.91950643;20.69119356;0.917260824;45.52796081;22.7639804;0;0;0;0;0;9.910921546;6.424801885;3.212400942;4777.070064;29.09955692;12.92374251;6.461871257;0;0;0;0;0;0;7957.747155;2.638773041;1.31938652;7161.972439;15.42781969;7.713909845;0;0;0.282957;0.1414785;0;0;0;0;0
112647;44.25575154;9.6472488;4900502;1551696;Ovest;007;Liguria;6;2972.713225;34.13213342;285.3490675;125.0333524;37.68534256;2.643582357;165.3622773;82.68113866;1525.223307;6.356495401;38.29644375;16.90128917;8.450644587;4.771554973;2.832101379;1.416050689;18.84445784;0.161176384;0.063983286;0.031991643;3.827754118;1.400541804;0.700270902;0;0;0;0;0;0;0;0;0;0.047133736;0.023566868;1.519617568;0.759808784;19.18729659;9.593648294;0;0;0
112650;44.25575154;9.68481413;4900526;1554695;Ovest;007;Liguria;10;877.4450684;20.15925835;183.4723049;110.9913996;24.38551824;3.177409308;138.5543271;69.27716356;1382.712094;6.700789766;41.46606839;21.3164518;10.6582259;4.355239784;3.558241456;1.779120728;0;0;0;0;5.126316773;2.197126191;1.098563096;0;0;0;0;0;0;0;0;0;0.094267473;0.047133736;1.163371704;0.581685852;1.598941382;0.799470691;0;0;0
112656;44.25575154;9.7599448;4900578;1560692;Ovest;007;Liguria;6;1019.956281;32.16923003;319.9381176;133.4573054;41.59646571;2.465516468;177.5192876;88.75964381;75.37783138;2.035425365;17.59420881;9.038237941;4.51911897;6.660767305;3.953421552;1.976710776;75.37783138;0.715845522;0.262695438;0.131347719;0.641104105;0.284863305;0.142431653;3978.873577;0.130371772;0.065185886;2387.324146;0.791631912;0.395815956;0;0;0;0;0;11.82761233;5.913806164;11.19258968;5.596294838;0;0;0
112679;44.25575154;10.04794571;4900831;1583684;Ovest;009;Toscana;12;6149.182151;23.08613046;97.42864308;59.21795728;37.30819112;3.955214824;100.4813632;50.24068162;0;0;0;0;0;17.6246766;15.09299385;7.546496923;0;0;0;0;0;0;0;3978.873577;0.130371772;0.065185886;19098.59317;6.333055298;3.166527649;11936.62073;25.71303282;12.85651641;2.015435628;1.007717814;1.357266988;0.678633494;1.598941382;0.799470691;0;0;0
112698;44.25575154;10.28585951;4901100;1602677;Ovest;009;Toscana;10;2763.068632;30.03732454;195.3473622;109.2385032;29.34504647;3.144526273;141.7280759;70.86403795;199.044586;0.766013336;3.068131202;1.603915084;0.801957542;10.26818519;8.389132181;4.19456609;18.84445784;0.045466837;0.020457871;0.010228935;0;0;0;0;0;0;0;0;0;1591.549431;3.428404376;1.714202188;0.094267473;0.047133736;0.193895284;0.096947642;1.598941382;0.799470691;0;0;0
112712;44.25575154;10.46116441;4901335;1616672;Ovest;008;Emilia Romagna;3;4635.73663;52.15708121;358.1844036;177.5806648;53.53130952;4.97445194;236.0864263;118.0432131;634.8226737;2.297669998;9.250637663;4.640909011;2.320454506;11.3891813;6.144042416;3.072021208;339.2002412;8.542152253;3.015249937;1.507624969;0.922065081;0.332529736;0.166264868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112716;44.25575154;10.51125153;4901408;1620671;Ovest;008;Emilia Romagna;8;3145.846681;44.28456207;284.7801902;176.690086;44.20690938;5.598299363;226.4952947;113.2476474;1003.46738;4.212102072;14.36447361;6.882101134;3.441050567;11.56241707;8.863048268;4.431524134;471.1114461;3.853673323;1.577595116;0.788797558;0.806745277;0.277528444;0.138764222;795.7747155;0.026074354;0.013037177;795.7747155;0.263877304;0.131938652;795.7747155;1.714202188;0.857101094;0;0;0;0;0;0;0;0;0
112729;44.25575154;10.67403465;4901660;1633666;Ovest;008;Emilia Romagna;10;339.2002412;5.858739362;39.3478595;23.84366469;5.835127737;0.701054173;30.3798466;15.1899233;0;0;0;0;0;2.188249193;1.787804892;0.893902446;1771.379037;6.279468556;3.06517809;1.532589045;0.14287322;0.049149816;0.024574908;97084.51529;3.181071228;1.590535614;2387.324146;0.791631912;0.395815956;1591.549431;3.428404376;1.714202188;0.164968077;0.082484039;0.193895284;0.096947642;0;0;0;0;0
