idpunto;idapm;SPcod;VITcod;DEcod;FEha;Dapm;Hapm;Gapm;Vapm;W4apm
62215;45;280;7;1;199.044586;8;8;0.005026548;0.020106193;0.010510837
62215;60;280;7;1;199.044586;9;8.1;0.006361725;0.025764987;0.013469062
62215;151;280;7;4;18.84445784;14;10.9;0.015393804;0.083896232;0.036794212
62215;165;280;7;4;18.84445784;12;8.9;0.011309734;0.050328314;0.022072394
157189;31;280;7;2;18.84445784;13.5;5.4;0.014313882;0.03864748;0.020320657
154445;27;308;7;2;18.84445784;10.5;4.8;0.008659015;0.020781635;0.010926883
238588;7;409;7;1;18.84445784;9.5;3.1;0.007088218;0.010986739;0.005743495
238588;18;330;7;3;18.84445784;41.5;8;0.135265199;0.541060795;0.277945786
63442;27;280;7;4;18.84445784;13;7.5;0.013273229;0.049774609;0.021829556
88511;19;308;7;1;199.044586;7;4;0.003848451;0.007696902;0.00402368
88511;66;308;7;1;18.84445784;9.5;5;0.007088218;0.017720546;0.009263701
17596;6;80;7;2;18.84445784;20.5;6.6;0.033006358;0.108920981;0.046169561
39209;3;307;7;3;18.84445784;24;8;0.045238934;0.180955737;0.092957917
1445;38;40;7;3;18.84445784;13;8.5;0.013273229;0.056411223;0.021675771
287399;32;409;7;3;18.84445784;14.5;1.8;0.016512996;0.014861697;0.007634532
153393;3;260;7;2;18.84445784;15;2.1;0.017671459;0.018555032;0.009756145
147589;9;280;7;3;18.84445784;13.5;5;0.014313882;0.035784704;0.018382791
102815;7;20;7;3;18.84445784;10;6.9;0.007853982;0.027096237;0.010411613
98891;11;402;7;3;18.84445784;27;5.2;0.057255526;0.148864368;0.076472412
98891;12;402;7;3;18.84445784;16;3.8;0.020106193;0.038201767;0.019624449
98891;13;402;7;3;18.84445784;16;3.6;0.020106193;0.036191147;0.018591583
98891;23;289;7;2;18.84445784;11.5;2.9;0.010386891;0.015060992;0.007918996
98891;26;289;7;2;18.84445784;12.5;3.2;0.012271846;0.019634954;0.010323963
98891;28;289;7;2;18.84445784;11.5;3;0.010386891;0.015580336;0.008192065
98891;29;324;7;2;18.84445784;11;3.4;0.009503318;0.01615564;0.008494557
98891;31;280;7;2;18.84445784;13;3.2;0.013273229;0.021237166;0.011166399
98891;33;280;7;2;18.84445784;12.5;4.2;0.012271846;0.025770877;0.013550202
104099;21;280;7;2;18.84445784;17;1.3;0.022698007;0.014753704;0.007757426
104099;22;291;7;2;18.84445784;10;2.4;0.007853982;0.009424778;0.004955502
1445;53;40;7;1;18.84445784;10.5;4.2;0.008659015;0.018183931;0.008053124
153306;45;260;7;1;18.84445784;10;8;0.007853982;0.031415927;0.016423182
98951;3;330;7;3;18.84445784;9.5;4.4;0.007088218;0.015594081;0.008010761
103061;34;330;7;4;18.84445784;10;5.5;0.007853982;0.021598449;0.009472391
103062;41;330;7;4;18.84445784;11;5.8;0.009503318;0.027559622;0.012086771
102381;6;330;7;1;199.044586;6;5.3;0.002827433;0.007492698;0.003916929
102381;18;330;7;1;199.044586;5;3.1;0.001963495;0.003043418;0.001590996
102381;44;614;7;4;18.84445784;20.5;6;0.033006358;0.099019073;0.043426608
104009;1;280;7;1;199.044586;5;1.7;0.001963495;0.001668971;0.000872482
104009;4;51;7;3;18.84445784;13;3.2;0.013273229;0.021237166;0.00816029
104009;10;51;7;3;18.84445784;20;6.6;0.031415927;0.103672558;0.039835736
104009;16;51;7;3;18.84445784;14.5;3.1;0.016512996;0.025595144;0.009834825
104009;17;51;7;3;18.84445784;23;1.7;0.041547563;0.035315428;0.013569802
104009;18;51;7;3;18.84445784;20.5;5.1;0.033006358;0.084166212;0.032340506
104009;20;280;7;2;18.84445784;10;1.9;0.007853982;0.007461283;0.003923106
104009;48;51;7;3;18.84445784;10.5;2.6;0.008659015;0.011256719;0.004325346
104009;62;51;7;1;18.84445784;18;7.7;0.0254469;0.097970567;0.04338826
104009;74;51;7;1;18.84445784;19.5;6.6;0.029864765;0.098553725;0.043646523
104009;76;51;7;3;18.84445784;11;4;0.009503318;0.019006636;0.007303218
104009;86;51;7;1;18.84445784;22;7.9;0.038013271;0.150152421;0.066498056
110513;47;280;7;3;18.84445784;12;1.8;0.011309734;0.01017876;0.005228883
21669;10;625;7;1;199.044586;5;1.7;0.001963495;0.001668971;0.000872482
21669;38;452;7;1;18.84445784;17.5;3.3;0.024052819;0.039687151;0.020747098
103583;11;308;7;1;199.044586;5;1.4;0.001963495;0.001374447;0.000718514
135762;15;300;7;1;18.84445784;13;5.2;0.013273229;0.034510395;0.018040866
33045;14;330;7;2;18.84445784;10.5;5.2;0.008659015;0.022513438;0.011837456
33045;27;241;7;2;18.84445784;15.5;2.4;0.018869191;0.022643029;0.011905595
102381;90;330;7;4;18.84445784;10;6.8;0.007853982;0.026703538;0.01171132
85477;25;49;7;2;18.84445784;17.5;8;0.024052819;0.096211275;0.040782155
85477;29;49;7;2;18.84445784;10;4;0.007853982;0.015707963;0.006658311
106137;44;51;7;2;18.84445784;11.5;2.6;0.010386891;0.013502958;0.005723651
108185;6;250;7;1;199.044586;7;3.2;0.003848451;0.006157522;0.003218944
108185;13;250;7;2;18.84445784;11.5;5.1;0.010386891;0.026486571;0.01392651
108185;17;250;7;2;18.84445784;11.5;3;0.010386891;0.015580336;0.008192065
108185;18;250;7;3;18.84445784;10;1.4;0.007853982;0.005497787;0.002824242
108185;19;250;7;3;18.84445784;10.5;3.6;0.008659015;0.015586227;0.008006727
108185;20;250;7;3;18.84445784;16.5;7.2;0.021382465;0.076976874;0.039543426
108185;46;250;7;3;18.84445784;10.5;4.4;0.008659015;0.019049832;0.009785999
1790;13;40;7;2;18.84445784;18.5;9.1;0.026880252;0.122305147;0.051842858
1790;14;40;7;2;18.84445784;12.5;9;0.012271846;0.055223308;0.023408125
1790;35;80;7;3;18.84445784;14.5;10.1;0.016512996;0.083390632;0.032042493
34068;21;330;7;4;18.84445784;10.5;4;0.008659015;0.01731803;0.007595135
34068;22;330;7;4;18.84445784;11;5;0.009503318;0.023758294;0.01041963
128340;26;260;7;2;18.84445784;13;2.5;0.013273229;0.016591536;0.008723749
178213;41;49;7;2;18.84445784;21;4.1;0.034636059;0.071003921;0.03009723
178213;57;49;7;1;18.84445784;13;3;0.013273229;0.019909843;0.008817479
178213;59;49;7;2;18.84445784;17.5;3.1;0.024052819;0.037281869;0.015803085
178213;64;49;7;1;18.84445784;18.5;8.9;0.026880252;0.119617122;0.052974877
65483;3;280;7;1;199.044586;5;3.3;0.001963495;0.003239767;0.001693641
41355;2;280;7;4;18.84445784;11;2.2;0.009503318;0.01045365;0.004584637
102815;31;49;7;4;18.84445784;14;6.9;0.015393804;0.053108624;0.018818939
102815;37;49;7;2;18.84445784;25;11;0.049087385;0.269980619;0.11443972
102815;52;540;7;3;18.84445784;14;3.2;0.015393804;0.024630086;0.012652605
102815;54;20;7;2;18.84445784;26;8.5;0.053092916;0.225644892;0.095646637
102815;56;540;7;2;18.84445784;10.5;2.2;0.008659015;0.009524916;0.005008155
102815;57;540;7;2;18.84445784;15.5;3.1;0.018869191;0.029247246;0.01537806
102815;72;10;7;2;18.84445784;10.5;6.7;0.008659015;0.029007699;0.01229582
35796;1;452;7;1;18.84445784;10;3.6;0.007853982;0.014137167;0.007390432
35796;62;452;7;3;18.84445784;10;3.1;0.007853982;0.012173672;0.006253679
172165;8;260;7;3;18.84445784;12;3.9;0.011309734;0.02205398;0.011329246
172407;8;42;7;4;18.84445784;13.5;2.7;0.014313882;0.01932374;0.00684733
262667;8;45;7;4;18.84445784;25.5;6;0.051070516;0.153211547;0.054290218
263429;8;280;7;1;199.044586;5;3.8;0.001963495;0.003730641;0.001950253
12696;7;80;7;3;18.84445784;33.5;14;0.088141309;0.616989162;0.237075441
274482;17;308;7;3;18.84445784;32.5;2.2;0.082957681;0.091253449;0.046877378
120547;1;280;7;1;199.044586;7;3.9;0.003848451;0.007504479;0.003923088
102815;83;10;7;2;18.84445784;15.5;9.6;0.018869191;0.090572116;0.038391821
128615;8;440;7;1;199.044586;7;3.9;0.003848451;0.007504479;0.003923088
128615;12;625;7;1;18.84445784;10.5;3.6;0.008659015;0.015586227;0.008147951
98943;15;330;7;4;18.84445784;12.5;5;0.012271846;0.030679616;0.013455101
98943;16;614;7;4;18.84445784;11.5;4.7;0.010386891;0.024409193;0.010705094
230930;45;42;7;4;18.84445784;11;2.6;0.009503318;0.012354313;0.004377727
196602;12;490;7;2;18.84445784;11.5;4.5;0.010386891;0.023370504;0.012288097
122979;6;51;7;4;18.84445784;11;2.2;0.009503318;0.01045365;0.003704231
122979;11;51;7;3;18.84445784;10.5;2.4;0.008659015;0.010390818;0.003992627
122979;14;47;7;2;18.84445784;25;9.5;0.049087385;0.23316508;0.098834304
122979;17;47;7;3;18.84445784;16;7.6;0.020106193;0.076403533;0.02935773
122979;18;51;7;2;18.84445784;13.5;4;0.014313882;0.028627763;0.012134772
122979;19;47;7;3;18.84445784;17;7.4;0.022698007;0.083982626;0.032269964
122979;27;47;7;3;18.84445784;33.5;11.8;0.088141309;0.520033722;0.199820729
122979;41;47;7;4;18.84445784;30.5;8;0.073061664;0.292246657;0.103557043
122979;48;47;7;2;18.84445784;39;13.6;0.119459061;0.812321612;0.344327894
131142;28;402;7;2;18.84445784;21.5;12.5;0.03630503;0.226906438;0.119306301
28885;13;20;7;4;18.84445784;28.5;8.5;0.063793966;0.271124355;0.096072396
119091;44;49;7;3;18.84445784;23.5;17.2;0.043373614;0.373013077;0.143328676
119091;47;330;7;5;18.84445784;16.5;5.5;0.021382465;0.058801779;0.025788585
119091;58;49;7;4;18.84445784;22.5;4.9;0.039760782;0.097413916;0.034518435
26838;39;20;7;5;18.84445784;23.5;9.2;0.043373614;0.199518622;0.070699042
239367;20;695;7;1;18.84445784;10.5;2.6;0.008659015;0.011256719;0.005884632
105381;7;300;7;1;199.044586;5;3.5;0.001963495;0.003436117;0.001796286
107073;10;400;7;1;199.044586;7;2;0.003848451;0.003848451;0.00201184
107073;11;400;7;1;199.044586;8;2.9;0.005026548;0.007288495;0.003810178
107073;12;400;7;1;199.044586;7;3.5;0.003848451;0.006734789;0.00352072
107073;15;400;7;1;199.044586;9;3;0.006361725;0.009542588;0.004988542
107073;19;400;7;1;199.044586;9;3.6;0.006361725;0.011451105;0.00598625
107073;20;400;7;1;199.044586;7;1.4;0.003848451;0.002693916;0.001408288
107073;39;400;7;1;18.84445784;10;6.5;0.007853982;0.02552544;0.013343836
107073;42;400;7;1;18.84445784;10.5;3.1;0.008659015;0.013421473;0.007016291
107073;44;400;7;3;18.84445784;9.5;5.5;0.007088218;0.019492601;0.010013452
107073;63;400;7;1;18.84445784;15;4.8;0.017671459;0.042411501;0.022171296
107073;64;400;7;3;18.84445784;13.5;1.7;0.014313882;0.012166799;0.006250149
107073;65;400;7;2;18.84445784;17.5;4;0.024052819;0.048105638;0.02529371
107073;70;400;7;1;18.84445784;10.5;4;0.008659015;0.01731803;0.009053279
107073;71;400;7;2;18.84445784;10.5;7.2;0.008659015;0.031172453;0.016390324
189402;3;260;7;1;18.84445784;11;2.7;0.009503318;0.012829479;0.006706817
189402;14;300;7;1;199.044586;5;2.6;0.001963495;0.002552544;0.001334384
40523;47;291;7;2;18.84445784;12;7.3;0.011309734;0.041280527;0.021705101
107783;11;280;7;1;199.044586;5;3.2;0.001963495;0.003141593;0.001642318
107783;12;280;7;1;199.044586;5;3.4;0.001963495;0.003337942;0.001744963
49131;7;260;7;1;199.044586;7;1.4;0.003848451;0.002693916;0.001408288
49131;14;614;7;3;18.84445784;16.5;2.8;0.021382465;0.029935451;0.015377999
258721;2;300;7;1;199.044586;8;2;0.005026548;0.005026548;0.002627709
19916;17;280;7;1;18.84445784;19.5;6.7;0.029864765;0.100046963;0.052301164
19916;29;280;7;3;18.84445784;10.5;5;0.008659015;0.021647537;0.011120454
19917;11;260;7;1;199.044586;8;3.8;0.005026548;0.009550442;0.004992647
58864;31;260;7;3;18.84445784;14;7.1;0.015393804;0.054648004;0.028072968
58864;44;260;7;3;18.84445784;16;2.3;0.020106193;0.023122122;0.011877956
118721;18;51;7;4;18.84445784;18.5;4.6;0.026880252;0.06182458;0.021907422
19917;30;280;7;3;18.84445784;24.5;3.4;0.047143525;0.080143992;0.041170392
19917;39;280;7;3;18.84445784;14;10.4;0.015393804;0.080047781;0.041120968
86610;39;291;7;1;18.84445784;17.5;4.5;0.024052819;0.054118842;0.028291498
31583;4;614;7;4;18.84445784;13;5.8;0.013273229;0.038492364;0.016881523
187772;17;308;7;3;18.84445784;9.5;3.1;0.007088218;0.010986739;0.005643946
162388;21;308;7;2;18.84445784;21.5;4.8;0.03630503;0.087132072;0.04581362
162388;23;308;7;1;18.84445784;10;2.8;0.007853982;0.010995574;0.005748114
15826;16;80;7;3;18.84445784;26.5;7;0.055154586;0.193041051;0.074175197
31583;7;240;7;4;18.84445784;30.5;5.1;0.073061664;0.186307244;0.081708416
26873;8;20;7;1;18.84445784;13;8;0.013273229;0.053092916;0.023513279
26873;18;20;7;3;18.84445784;14;9;0.015393804;0.069272118;0.026617514
26873;54;20;7;2;18.84445784;10;4.5;0.007853982;0.017671459;0.0074906
26873;59;20;7;1;18.84445784;13.5;5;0.014313882;0.035784704;0.015847985
26873;77;20;7;5;18.84445784;13;5.1;0.013273229;0.033846734;0.011993525
266065;2;45;7;3;18.84445784;10.5;2.7;0.008659015;0.01168967;0.004491706
266065;16;45;7;2;18.84445784;16;4.9;0.020106193;0.049260173;0.020880463
152594;17;300;7;2;18.84445784;12.5;6.4;0.012271846;0.039269908;0.020647927
152594;19;300;7;3;18.84445784;12;5;0.011309734;0.028274334;0.014524675
152594;20;300;7;3;18.84445784;12;5.3;0.011309734;0.029970794;0.015396155
152594;31;308;7;3;18.84445784;13;4;0.013273229;0.026546458;0.013637056
154948;49;330;7;4;18.84445784;12.5;2.9;0.012271846;0.017794177;0.007803959
154948;51;330;7;4;18.84445784;11.5;2;0.010386891;0.010386891;0.004555359
8187;2;400;7;1;199.044586;7;4.5;0.003848451;0.008659015;0.00452664
8187;5;400;7;1;199.044586;7;6.5;0.003848451;0.012507466;0.00653848
8187;8;400;7;1;199.044586;7;3.8;0.003848451;0.007312057;0.003822496
8187;10;400;7;1;199.044586;5;4.3;0.001963495;0.004221515;0.002206865
8187;11;400;7;1;199.044586;9;5.2;0.006361725;0.016540485;0.008646806
8187;12;400;7;1;199.044586;7;3.2;0.003848451;0.006157522;0.003218944
8187;26;400;7;2;18.84445784;9.5;7.5;0.007088218;0.026580819;0.013976065
88307;31;350;7;3;18.84445784;20;3.2;0.031415927;0.050265482;0.025821644
93390;9;352;7;2;18.84445784;10;4.7;0.007853982;0.018456857;0.009704526
105291;41;51;7;1;18.84445784;17;5.2;0.022698007;0.059014818;0.026135913
52105;1;280;7;1;199.044586;6;6;0.002827433;0.0084823;0.004434259
52105;2;280;7;1;199.044586;6;5.5;0.002827433;0.007775442;0.004064738
52105;3;280;7;1;199.044586;6;6.1;0.002827433;0.008623672;0.004508164
52105;4;240;7;1;199.044586;8;1.9;0.005026548;0.004775221;0.002496324
52105;8;280;7;1;199.044586;6;4;0.002827433;0.005654867;0.002956173
52105;12;280;7;2;18.84445784;12;6.1;0.011309734;0.034494687;0.018137139
52105;13;280;7;2;18.84445784;9.5;4.4;0.007088218;0.015594081;0.008199292
52105;15;280;7;1;199.044586;8;8.9;0.005026548;0.02236814;0.011693306
52105;21;240;7;2;18.84445784;11;3.1;0.009503318;0.014730143;0.007745037
148296;27;330;7;3;18.84445784;12;3.1;0.011309734;0.017530087;0.009005298
111107;43;51;7;4;18.84445784;11;1.8;0.009503318;0.008552986;0.003030734
111107;44;614;7;3;18.84445784;12.5;2;0.012271846;0.012271846;0.006304112
195770;6;301;7;2;18.84445784;15;5;0.017671459;0.044178647;0.023228918
195770;7;301;7;2;18.84445784;41.5;8.5;0.135265199;0.574877094;0.30226758
196864;6;43;7;2;18.84445784;11.5;3;0.010386891;0.015580336;0.006604212
33276;2;10;7;3;18.84445784;11.5;3.9;0.010386891;0.020254437;0.007782681
33276;59;10;7;4;18.84445784;15.5;2.6;0.018869191;0.024529948;0.00869214
274695;29;330;7;2;18.84445784;15.5;5.7;0.018869191;0.053777194;0.028275787
274695;30;330;7;2;18.84445784;11.5;3.1;0.010386891;0.016099681;0.008465134
164295;23;308;7;3;18.84445784;18.5;1.6;0.026880252;0.021504202;0.011046822
247883;26;401;7;3;18.84445784;13.5;2.8;0.014313882;0.020039434;0.010294363
26785;20;402;7;1;18.84445784;18;7.7;0.0254469;0.097970567;0.051215694
18906;44;80;7;3;18.84445784;26;5.8;0.053092916;0.153969456;0.059162104
35036;49;307;7;1;199.044586;8;5;0.005026548;0.012566371;0.006569273
283745;3;90;7;2;18.84445784;17.5;10.5;0.024052819;0.126277298;0.053526578
283745;11;90;7;3;18.84445784;20;12.5;0.031415927;0.196349541;0.07544647
283745;13;90;7;2;18.84445784;13;5.7;0.013273229;0.037828703;0.016034877
283745;14;90;7;1;18.84445784;10.5;4.9;0.008659015;0.021214586;0.009395311
283745;32;90;7;2;18.84445784;21.5;13.8;0.03630503;0.250504708;0.106184247
283745;40;90;7;1;18.84445784;15.5;10.7;0.018869191;0.100950171;0.044707838
283745;41;90;7;2;18.84445784;17;13.9;0.022698007;0.157751148;0.066867753
63436;15;280;7;3;18.84445784;15;6.6;0.017671459;0.058315814;0.029957141
116567;5;260;7;1;199.044586;6;2.6;0.002827433;0.003675663;0.001921512
116567;11;308;7;1;199.044586;6;3.5;0.002827433;0.004948008;0.002586651
116567;15;260;7;1;199.044586;5;3.6;0.001963495;0.003534292;0.001847608
239953;3;300;7;1;199.044586;7;4;0.003848451;0.007696902;0.00402368
17426;22;20;7;3;18.84445784;25;1.4;0.049087385;0.03436117;0.013203132
35044;60;280;7;1;199.044586;8;8;0.005026548;0.020106193;0.010510837
39230;15;241;7;4;18.84445784;16;1.5;0.020106193;0.015079645;0.006613451
39230;16;241;7;4;18.84445784;10;1.8;0.007853982;0.007068583;0.003100055
39230;39;241;7;2;18.84445784;16.5;8;0.021382465;0.08552986;0.044971184
145844;29;204;7;1;18.84445784;19;2;0.028352874;0.028352874;0.014821922
243812;14;280;7;2;18.84445784;24;2.6;0.045238934;0.058810614;0.030922335
120245;39;80;7;1;18.84445784;11;5.4;0.009503318;0.025658958;0.011363592
120245;40;80;7;1;18.84445784;14;6.2;0.015393804;0.047720792;0.021134124
120245;50;80;7;2;18.84445784;92;17.3;0.664761005;5.750182698;2.437394584
113304;5;280;7;1;199.044586;7;8.2;0.003848451;0.015778649;0.008248543
113304;10;280;7;1;18.84445784;12;11.7;0.011309734;0.066161941;0.034587222
113304;33;280;7;3;18.84445784;21;10.2;0.034636059;0.176643901;0.090742904
113304;51;280;7;2;18.84445784;15;7.2;0.017671459;0.063617251;0.033449641
113304;54;280;7;2;18.84445784;13;5.2;0.013273229;0.034510395;0.018145398
113304;62;280;7;2;18.84445784;10;6.2;0.007853982;0.024347343;0.012801715
113304;63;280;7;2;18.84445784;12.5;6.9;0.012271846;0.04233787;0.022261046
113304;71;280;7;2;18.84445784;10;4.5;0.007853982;0.017671459;0.009291567
103477;15;10;7;4;18.84445784;25.5;7.4;0.051070516;0.188960908;0.066957936
103477;24;10;7;5;18.84445784;25;9.5;0.049087385;0.23316508;0.0826216
103477;25;10;7;5;18.84445784;27.5;2.5;0.059395736;0.07424467;0.026308457
103477;27;10;7;5;18.84445784;21.5;12.2;0.03630503;0.221460684;0.078474169
103477;34;10;7;3;18.84445784;20.5;10.7;0.033006358;0.176584014;0.067851651
103477;36;10;7;3;18.84445784;36;13.3;0.101787602;0.676887553;0.260091141
103477;37;10;7;4;18.84445784;31.5;13;0.077931133;0.506552363;0.17949586
103477;38;10;7;5;18.84445784;34;13.3;0.090792028;0.603766984;0.213943675
41878;39;625;7;2;18.84445784;10.5;4.2;0.008659015;0.018183931;0.009561022
143164;14;340;7;3;18.84445784;19;1.9;0.028352874;0.02693523;0.01383677
132783;31;47;7;2;18.84445784;14;8;0.015393804;0.061575216;0.026100579
125452;12;10;7;4;18.84445784;28.5;5;0.063793966;0.159484915;0.056513174
39741;3;625;7;1;199.044586;5;2;0.001963495;0.001963495;0.001026449
113304;102;280;7;2;18.84445784;17.5;9.7;0.024052819;0.116656171;0.061337247
113304;103;280;7;2;18.84445784;13;7.1;0.013273229;0.047119963;0.024775447
113304;111;280;7;2;18.84445784;17;8.2;0.022698007;0.093061828;0.048931457
113304;134;280;7;2;18.84445784;13;8.2;0.013273229;0.054420239;0.028613897
74886;15;51;7;3;18.84445784;21.5;2.4;0.03630503;0.043566036;0.016740063
147589;19;300;7;3;18.84445784;10.5;2;0.008659015;0.008659015;0.004448182
179457;12;260;7;1;199.044586;7;3.7;0.003848451;0.007119634;0.003721904
28647;19;80;7;2;18.84445784;13;6.1;0.013273229;0.040483348;0.017160132
22144;13;291;7;4;18.84445784;15;2.2;0.017671459;0.019438605;0.008525152
22144;19;625;7;4;18.84445784;10;4.7;0.007853982;0.018456857;0.008094589
20066;24;452;7;1;199.044586;8;2.4;0.005026548;0.006031858;0.003153251
20066;29;239;7;1;199.044586;7;4;0.003848451;0.007696902;0.00402368
20066;48;80;7;3;18.84445784;12.5;7.5;0.012271846;0.046019424;0.017682766
88055;4;307;7;1;199.044586;5;5;0.001963495;0.004908739;0.002566122
88055;7;307;7;1;199.044586;6;4;0.002827433;0.005654867;0.002956173
173872;39;330;7;2;18.84445784;14.5;5.7;0.016512996;0.04706204;0.024744992
173872;59;330;7;2;18.84445784;14.5;6.2;0.016512996;0.051190289;0.026915605
173872;102;330;7;1;18.84445784;14;9.8;0.015393804;0.07542964;0.039432061
173872;109;330;7;2;18.84445784;13;8;0.013273229;0.053092916;0.027915997
173872;115;330;7;2;18.84445784;13.5;5.1;0.014313882;0.036500398;0.019191732
39741;9;350;7;1;199.044586;6;1.5;0.002827433;0.002120575;0.001108565
125724;31;291;7;2;18.84445784;17.5;5.5;0.024052819;0.066145252;0.034778852
220715;12;303;7;1;199.044586;9;3.1;0.006361725;0.009860674;0.005154826
79419;37;80;7;3;18.84445784;13;4.3;0.013273229;0.028537442;0.01096539
68735;76;324;7;3;18.84445784;10.5;3.4;0.008659015;0.014720325;0.007561909
92984;4;440;7;1;199.044586;5;3.7;0.001963495;0.003632467;0.00189893
89306;6;307;7;1;199.044586;7;5;0.003848451;0.009621128;0.0050296
89306;7;307;7;2;18.84445784;11.5;6;0.010386891;0.031160672;0.01638413
123146;10;49;7;2;18.84445784;14;2.7;0.015393804;0.020781635;0.008808945
119858;21;330;7;5;18.84445784;11;5.1;0.009503318;0.02423346;0.010628023
41878;13;625;7;1;199.044586;5;2.5;0.001963495;0.002454369;0.001283061
42931;69;625;7;2;18.84445784;10.5;4;0.008659015;0.01731803;0.009105736
20878;21;80;7;2;18.84445784;11.5;4.8;0.010386891;0.024928538;0.01056674
20878;29;330;7;3;18.84445784;15;4.9;0.017671459;0.043295074;0.022240908
24524;16;10;7;3;18.84445784;61;3.2;0.292246657;0.467594651;0.17967124
155946;12;300;7;1;199.044586;7;3.9;0.003848451;0.007504479;0.003923088
89339;4;625;7;1;199.044586;6;4;0.002827433;0.005654867;0.002956173
29515;16;10;7;2;18.84445784;10.5;4.8;0.008659015;0.020781635;0.008808945
39741;8;625;7;1;199.044586;5;2.2;0.001963495;0.002159845;0.001129094
61804;13;240;7;2;18.84445784;14.5;5.4;0.016512996;0.04458509;0.023442624
61804;17;240;7;2;18.84445784;31.5;11.7;0.077931133;0.455897127;0.239708491
240548;84;330;7;3;18.84445784;10.5;4.2;0.008659015;0.018183931;0.009341181
